,dr7objid,ra,dec,p_el,p_cs,t_el,t_cs,t_dk
2081,587722982828605496,213.7674,-0.2501389,0.792999982833862,0.0689999982714653,1,0,0
2082,587722982828605567,213.8396,-0.3825278,0.0299999993294477,0.954999983310699,0,1,0
2083,587722982828605602,213.7154,-0.2932222,0.828000009059906,0.172000005841255,1,0,0
2084,587722982828605616,213.7156,-0.3679444,0.866999983787537,0.133000001311302,1,0,0
2085,587722982828605631,213.7205,-0.3155555,0.875,0.061999998986721,1,0,0
2086,587722982828605647,213.7276,-0.3295555,0.800000011920929,0.159999996423721,1,0,0
2087,587722982828605660,213.7405,-0.3496389,0.949999988079071,0.0240000002086163,1,0,0
2088,587722982828605676,213.7351,-0.3655278,0.864000022411346,0.090999998152256,1,0,0
2089,587722982828605701,213.7461,-0.4039722,0.800000011920929,0.0670000016689301,1,0,0
2090,587722982828605719,213.7632,-0.3786111,0.892000019550323,0.0540000014007092,1,0,0
2091,587722982828671215,213.9552,-0.4112222,0.874000012874603,0.0640000030398369,1,0,0
2092,587722982828671222,213.9629,-0.2481944,0.83899998664856,0.0879999995231628,1,0,0
2093,587722982828736774,214.1382,-0.2932222,0.876999974250793,0.0820000022649765,1,0,0
2094,587722982828802203,214.1941,-0.2157222,0.85699999332428,0.0710000023245811,1,0,0
2095,587722982828867765,214.4115,-0.2716945,0.949999988079071,0.0500000007450581,1,0,0
2096,587722982828933208,214.555,-0.3666945,0.825999975204468,0.0869999974966049,1,0,0
2097,587722982828933278,214.5347,-0.3873611,0.777999997138977,0.119999997317791,1,0,0
2098,587722982828933296,214.5688,-0.3787778,0.123000003397465,0.876999974250793,0,1,0
2099,587722982828933337,214.4928,-0.2958889,0.754000008106232,0.140000000596046,1,0,0
2100,587722982828998778,214.6128,-0.23475,0.153999999165535,0.846000015735626,0,1,0
2101,587722982829064329,214.7656,-0.4179167,0.805000007152557,0.0729999989271164,1,0,0
2102,587722982829064382,214.841,-0.3171389,0.85699999332428,0.114000000059605,1,0,0
2103,587722982829064425,214.8943,-0.3236389,0.767000019550323,0.216999992728233,1,0,0
2104,587722982829064463,214.7862,-0.2298889,0.873000025749207,0.0509999990463257,1,0,0
2105,587722982829064489,214.8165,-0.3493889,0.768999993801117,0.0769999995827675,1,0,0
2106,587722982829130106,215.0027,-0.2876667,0.818000018596649,0.0299999993294477,1,0,0
2107,587722982829130118,215.0135,-0.3674167,0.125,0.843999981880188,0,1,0
2108,587722982829195590,215.1735,-0.4036667,0.759999990463257,0.119999997317791,1,0,0
2109,587722982829260909,215.2864,-0.3778889,0.777999997138977,0.185000002384186,1,0,0
2110,587722982829326530,215.3793,-0.2131389,0.034000001847744,0.943000018596649,0,1,0
2111,587722982829391920,215.599,-0.3876667,0.0,1.0,0,1,0
2112,587722982829391928,215.5993,-0.3738056,0.0,0.962000012397766,0,1,0
2113,587722982829457508,215.7819,-0.359,0.0299999993294477,0.0,0,0,1
2114,587722982829457596,215.7108,-0.3934722,0.778999984264374,0.118000000715256,1,0,0
2115,587722982829523066,215.8129,-0.2180833,0.848999977111816,0.0419999994337559,1,0,0
2116,587722982829588748,216.0848,-0.3560278,0.115000002086163,0.884999990463257,0,1,0
2117,587722982829654173,216.2386,-0.3748889,0.0,0.217999994754791,0,0,1
2118,587722982829654212,216.1117,-0.2683056,0.774999976158142,0.0489999987185001,1,0,0
2119,587722982829719654,216.3117,-0.308,0.85699999332428,0.0570000000298023,1,0,0
2120,587722982829719655,216.3089,-0.3128611,0.862999975681305,0.0590000003576279,1,0,0
2121,587722982829719806,216.2932,-0.2795833,0.768999993801117,0.196999996900558,1,0,0
2122,587722982829719819,216.302,-0.3168611,0.89300000667572,0.10700000077486,1,0,0
2123,587722982829719923,216.3483,-0.2605,0.853999972343445,0.0419999994337559,1,0,0
2124,587722982829785146,216.4713,-0.2286389,0.839999973773956,0.0799999982118607,1,0,0
2125,587722982829785333,216.5002,-0.3050278,0.947000026702881,0.0189999993890524,1,0,0
2126,587722982829785344,216.5049,-0.2466389,0.808000028133392,0.0769999995827675,1,0,0
2127,587722982829850800,216.6085,-0.2656389,0.137999996542931,0.861999988555908,0,1,0
2128,587722982829850864,216.6587,-0.3981389,0.890999972820282,0.0729999989271164,1,0,0
2129,587722982829916219,216.7266,-0.2244167,0.870000004768372,0.0140000004321337,1,0,0
2130,587722982829916441,216.8404,-0.2355,0.873000025749207,0.090999998152256,1,0,0
2131,587722982829916505,216.7585,-0.3671111,0.787999987602234,0.0299999993294477,1,0,0
2132,587722982829981913,216.8503,-0.2486389,0.916999995708466,0.0829999968409538,1,0,0
2133,587722982829981942,216.8822,-0.2901389,0.0,1.0,0,1,0
2134,587722982829981962,216.8958,-0.2775556,0.0,1.0,0,1,0
2135,587722982829981963,216.8961,-0.4070278,0.781000018119812,0.218999996781349,1,0,0
2136,587722982829982020,216.9908,-0.3246111,0.765999972820282,0.0209999997168779,1,0,0
2137,587722982829982044,216.8545,-0.3286944,0.811999976634979,0.104000002145767,1,0,0
2138,587722982830047403,217.0045,-0.2195833,0.84799998998642,0.0299999993294477,1,0,0
2139,587722982830113139,217.2908,-0.3516944,0.0,0.962999999523163,0,1,0
2140,587722982830309633,217.715,-0.2346945,0.0,0.908999979496002,0,1,0
2141,587722982830309656,217.7351,-0.2419167,0.806999981403351,0.0640000030398369,1,0,0
2142,587722982830309657,217.738,-0.2380556,0.767000019550323,0.0670000016689301,1,0,0
2143,587722982830375059,217.7437,-0.3030833,0.00800000037997961,0.991999983787537,0,1,0
2144,587722982830375087,217.7636,-0.2651389,0.194000005722046,0.805999994277954,0,1,0
2145,587722982830375207,217.8892,-0.2099722,0.0590000003576279,0.898999989032745,0,1,0
2146,587722982830440674,217.9142,-0.2866944,0.090999998152256,0.908999979496002,0,1,0
2147,587722982830440747,217.9843,-0.3494167,0.791999995708466,0.166999995708466,1,0,0
2148,587722982830440774,218.018,-0.3161667,0.917999982833862,0.0520000010728836,1,0,0
2149,587722982830506292,218.1062,-0.3536389,0.0509999990463257,0.922999978065491,0,1,0
2150,587722982830571793,218.2507,-0.3752778,0.174999997019768,0.824999988079071,0,1,0
2151,587722982830571806,218.2629,-0.2099722,0.758000016212463,0.0,1,0,0
2152,587722982830637180,218.4783,-0.4112222,0.0130000002682209,0.882000029087067,0,1,0
2153,587722982830768331,218.6738,-0.35625,0.879999995231628,0.0509999990463257,1,0,0
2154,587722982830768429,218.7564,-0.2616389,0.818000018596649,0.118000000715256,1,0,0
2155,587722982830768441,218.7701,-0.4044445,0.930999994277954,0.0689999982714653,1,0,0
2156,587722982830833668,218.7973,-0.2933611,0.912999987602234,0.0430000014603138,1,0,0
2157,587722982830833825,218.905,-0.3534722,0.913999974727631,0.028999999165535,1,0,0
2158,587722982830899216,218.9444,-0.37125,0.885999977588654,0.0469999983906746,1,0,0
2159,587722982830899498,218.9814,-0.2439167,0.767000019550323,0.200000002980232,1,0,0
2160,587722982830899513,218.9989,-0.41625,0.787999987602234,0.181999996304512,1,0,0
2161,587722982830899565,219.0376,-0.2856667,0.0590000003576279,0.940999984741211,0,1,0
2162,587722982830899589,219.0569,-0.2693333,0.939000010490417,0.0,1,0,0
2163,587722982830899704,219.0465,-0.3241111,0.808000028133392,0.115000002086163,1,0,0
2164,587722982830964906,219.2242,-0.3225278,0.0540000014007092,0.837999999523163,0,1,0
2165,587722982831030655,219.3606,-0.2863611,0.231000006198883,0.754000008106232,0,1,0
2166,587722982831030665,219.3669,-0.3799167,0.825999975204468,0.0,1,0,0
2167,587722982831030679,219.371,-0.2666667,0.894999980926514,0.0199999995529652,1,0,0
2168,587722982831030715,219.3789,-0.2548889,0.870999991893768,0.0689999982714653,1,0,0
2169,587722982831095933,219.4722,-0.3988889,0.0469999983906746,0.88400000333786,0,1,0
2170,587722982831095939,219.4689,-0.3986945,0.0,0.0879999995231628,0,0,1
2171,587722982831095944,219.4758,-0.3979167,0.028999999165535,0.824000000953674,0,1,0
2172,587722982831095946,219.4708,-0.3951944,0.0740000009536743,0.851999998092651,0,1,0
2173,587722982831095975,219.5154,-0.3218333,0.794000029563904,0.0590000003576279,1,0,0
2174,587722982831096047,219.3937,-0.3324722,0.796999990940094,0.0850000008940697,1,0,0
2175,587722982831096114,219.424,-0.2218889,0.800000011920929,0.127000004053116,1,0,0
2176,587722982831096120,219.43,-0.2534722,0.892000019550323,0.017000000923872,1,0,0
2177,587722982831096167,219.4372,-0.2717778,0.874000012874603,0.0410000011324883,1,0,0
2178,587722982831096172,219.4397,-0.387,0.902999997138977,0.0160000007599592,1,0,0
2179,587722982831161614,219.608,-0.3489167,0.802999973297119,0.0820000022649765,1,0,0
2180,587722982831292718,219.9457,-0.3690556,0.104999996721745,0.842000007629395,0,1,0
2181,587722982831292742,219.9547,-0.3158056,0.800000011920929,0.0920000001788139,1,0,0
2182,587722982831292760,219.9732,-0.3625,0.0649999976158142,0.935000002384186,0,1,0
2183,587722982831292883,219.9408,-0.3758889,0.825999975204468,0.0,1,0,0
2184,587722982831358015,220.048,-0.2889722,0.0,0.96399998664856,0,1,0
2185,587722982831358027,220.0448,-0.294,0.0,0.208000004291534,0,0,1
2186,587722982831423612,220.2348,-0.3179167,0.0489999987185001,0.122000001370907,0,0,1
2187,587722982831554837,220.562,-0.2140278,0.792999982833862,0.137999996542931,1,0,0
2188,587722982831554841,220.5621,-0.4066667,0.935000002384186,0.0320000015199184,1,0,0
2189,587722982831620208,220.6913,-0.3510833,0.0399999991059303,0.959999978542328,0,1,0
2190,587722982831620493,220.7217,-0.3826389,0.850000023841858,0.0500000007450581,1,0,0
2191,587722982831686124,220.886,-0.2713333,0.85699999332428,0.0359999984502792,1,0,0
2192,587722982831751175,220.8943,-0.2861389,0.805999994277954,0.160999998450279,1,0,0
2193,587722982831751352,220.8971,-0.3518056,0.846000015735626,0.0769999995827675,1,0,0
2194,587722982831751415,220.9374,-0.2506667,0.805999994277954,0.111000001430511,1,0,0
2195,587722982832013381,221.5463,-0.2229444,0.115000002086163,0.846000015735626,0,1,0
2196,587722982832013388,221.5522,-0.2253889,0.14300000667572,0.820999979972839,0,1,0
2197,587722982832013639,221.6249,-0.3296944,0.763000011444092,0.210999995470047,1,0,0
2198,587722982832079088,221.6896,-0.3884445,0.791999995708466,0.0750000029802322,1,0,0
2199,587722982832144516,221.8502,-0.4030555,0.930999994277954,0.034000001847744,1,0,0
2200,587722982832144705,221.8598,-0.4131944,0.84799998998642,0.10700000077486,1,0,0
2201,587722982832144786,221.9319,-0.2131944,0.0320000015199184,0.967999994754791,0,1,0
2202,587722982832210267,222.0361,-0.3790278,0.85699999332428,0.100000001490116,1,0,0
2203,587722982832210290,222.0501,-0.4159167,0.873000025749207,0.0729999989271164,1,0,0
2204,587722982832341253,222.2693,-0.3260278,0.792999982833862,0.172000005841255,1,0,0
2205,587722982832406827,222.4922,-0.3308333,0.78600001335144,0.0710000023245811,1,0,0
2206,587722982832537841,222.7289,-0.3690278,0.0,1.0,0,1,0
2207,587722982832537906,222.8148,-0.3721667,0.0359999984502792,0.929000020027161,0,1,0
2208,587722982832603372,222.8426,-0.3756111,0.207000002264977,0.792999982833862,0,1,0
2209,587722982832603571,222.9187,-0.3073611,0.0599999986588955,0.939999997615814,0,1,0
2210,587722982832668754,223.046,-0.2561111,0.0130000002682209,0.986999988555908,0,1,0
2211,587722982832668797,223.0669,-0.2936389,0.968999981880188,0.0179999992251396,1,0,0
2212,587722982832668823,223.0809,-0.2692222,0.871999979019165,0.0769999995827675,1,0,0
2213,587722982832668957,223.0363,-0.3853333,0.824000000953674,0.146999999880791,1,0,0
2214,587722982832669003,223.0832,-0.2258333,0.00700000021606684,0.982999980449677,0,1,0
2215,587722982832669101,223.0218,-0.2565278,0.0,0.0,0,0,1
2216,587722982832734550,223.2718,-0.21925,0.804000020027161,0.0979999974370003,1,0,0
2217,587722982832734558,223.278,-0.3050278,0.773000001907349,0.090999998152256,1,0,0
2218,587722982832734564,223.281,-0.2311667,0.870000004768372,0.129999995231628,1,0,0
2219,587722982832800294,223.3534,-0.3253333,0.100000001490116,0.899999976158142,0,1,0
2220,587722982832865541,223.477,-0.3162778,0.00400000018998981,0.99099999666214,0,1,0
2221,587722982832865628,223.5235,-0.3445556,0.0790000036358833,0.921000003814697,0,1,0
2222,587722982832996711,223.8449,-0.4165833,0.14300000667572,0.85699999332428,0,1,0
2223,587722982832996833,223.8428,-0.3655,0.787000000476837,0.0719999969005585,1,0,0
2224,587722982833061980,223.9372,-0.3061667,0.810000002384186,0.0480000004172325,1,0,0
2225,587722982833062177,223.9407,-0.3349445,0.929000020027161,0.0640000030398369,1,0,0
2226,587722982833062201,223.945,-0.2690278,0.782000005245209,0.181999996304512,1,0,0
2227,587722982833062291,224.0235,-0.2618889,0.0,1.0,0,1,0
2228,587722982833127697,224.0385,-0.2258056,0.972000002861023,0.0280000008642673,1,0,0
2229,587722982833127790,224.1252,-0.2664167,0.10700000077486,0.865000009536743,0,1,0
2230,587722982833127823,224.1647,-0.3553889,0.0,0.897000014781952,0,1,0
2231,587722982833193323,224.291,-0.3080833,0.832000017166138,0.063000001013279,1,0,0
2232,587722982833258622,224.4034,-0.2346945,0.0890000015497208,0.0219999998807907,0,0,1
2233,587722982833324286,224.4834,-0.2286667,0.0659999996423721,0.921000003814697,0,1,0
2234,587722982833586580,225.2258,-0.3911389,0.0329999998211861,0.967000007629395,0,1,0
2235,587722982833586652,225.2003,-0.2624722,0.762000024318695,0.0480000004172325,1,0,0
2236,587722982833717638,225.4828,-0.3393611,0.025000000372529,0.975000023841858,0,1,0
2237,587722982833783258,225.6632,-0.2779444,0.811999976634979,0.061999998986721,1,0,0
2238,587722982833783265,225.6645,-0.3205833,0.83899998664856,0.0649999976158142,1,0,0
2239,587722982833848688,225.7685,-0.28975,0.0590000003576279,0.90200001001358,0,1,0
2240,587722982833914105,225.9067,-0.3922778,0.0979999974370003,0.90200001001358,0,1,0
2241,587722982833914161,225.9453,-0.2618056,0.828000009059906,0.103000000119209,1,0,0
2242,587722982834044995,226.1841,-0.3519722,0.955999970436096,0.0189999993890524,1,0,0
2243,587722982834110716,226.2965,-0.2782778,0.806999981403351,0.104999996721745,1,0,0
2244,587722982834241754,226.7245,-0.3568889,0.0,0.828000009059906,0,1,0
2245,587722982834307418,226.7832,-0.2797222,0.830999970436096,0.0850000008940697,1,0,0
2246,587722982834307448,226.8084,-0.3918056,0.17399999499321,0.825999975204468,0,1,0
2247,587722982834307485,226.8338,-0.3665,0.85699999332428,0.0640000030398369,1,0,0
2248,587722982834372846,226.895,-0.322,0.232999995350838,0.767000019550323,0,1,0
2249,587722982834372871,226.9211,-0.2875278,0.84799998998642,0.120999999344349,1,0,0
2250,587722982834372910,226.9493,-0.3912222,0.212999999523163,0.754000008106232,0,1,0
2251,587722982834372999,227.0043,-0.2868889,0.892000019550323,0.0810000002384186,1,0,0
2252,587722982834373022,227.0101,-0.34025,0.925999999046326,0.0370000004768372,1,0,0
2253,587722982834438162,227.0242,-0.3015,0.771000027656555,0.114000000059605,1,0,0
2254,587722982834438206,227.0542,-0.3639722,0.119000002741814,0.776000022888184,0,1,0
2255,587722982834438246,227.0866,-0.3730833,0.949999988079071,0.0,1,0,0
2256,587722982834438439,227.0637,-0.2209444,0.907999992370605,0.0419999994337559,1,0,0
2257,587722982834438448,227.0623,-0.26225,0.893999993801117,0.0590000003576279,1,0,0
2258,587722982834438546,227.1087,-0.3180556,0.814999997615814,0.0740000009536743,1,0,0
2259,587722982834438568,227.1278,-0.2470556,0.851000010967255,0.068000003695488,1,0,0
2260,587722982834438579,227.1333,-0.2674444,0.805999994277954,0.0970000028610229,1,0,0
2261,587722982834438583,227.1337,-0.286,0.890999972820282,0.0480000004172325,1,0,0
2262,587722982834504004,227.1862,-0.2433889,0.0740000009536743,0.888999998569489,0,1,0
2263,587722982834504037,227.2091,-0.3968333,0.0,0.967000007629395,0,1,0
2264,587722982834569584,227.3762,-0.2886389,0.791999995708466,0.125,1,0,0
2265,587722982834569624,227.3987,-0.39425,0.811999976634979,0.0869999974966049,1,0,0
2266,587722982834569824,227.4592,-0.3227778,0.794000029563904,0.063000001013279,1,0,0
2267,587722982834635011,227.4931,-0.2770278,0.940999984741211,0.0,1,0,0
2268,587722982834635164,227.5956,-0.2977778,0.870000004768372,0.0370000004768372,1,0,0
2269,587722982834700468,227.7324,-0.3235556,1.0,0.0,1,0,0
2270,587722982834700487,227.7549,-0.3074722,0.912000000476837,0.0480000004172325,1,0,0
2271,587722982834700672,227.6968,-0.3483056,0.017000000923872,0.913999974727631,0,1,0
2272,587722982834766029,227.866,-0.3085555,0.768999993801117,0.179000005125999,1,0,0
2273,587722982834766073,227.9042,-0.2729445,0.0,0.962000012397766,0,1,0
2274,587722982834766257,227.8763,-0.2949167,0.880999982357025,0.0520000010728836,1,0,0
2275,587722982834897292,228.1247,-0.3575556,0.916999995708466,0.0329999998211861,1,0,0
2276,587722982834897294,228.1256,-0.2512222,0.833000004291534,0.0670000016689301,1,0,0
2277,587722982834897310,228.1396,-0.3047222,0.86599999666214,0.0640000030398369,1,0,0
2278,587722982835159390,228.7538,-0.2848333,0.898000001907349,0.028999999165535,1,0,0
2279,587722982835224859,228.8427,-0.26275,0.800000011920929,0.0860000029206276,1,0,0
2280,587722982835224860,228.8382,-0.267,0.767000019550323,0.232999995350838,1,0,0
2281,587722982835224887,228.8519,-0.3401944,0.857999980449677,0.0700000002980232,1,0,0
2282,587722982835224907,228.8551,-0.3248333,0.773999989032745,0.0649999976158142,1,0,0
2283,587722982835290270,229.0963,-0.3014444,0.971000015735626,0.0140000004321337,1,0,0
2284,587722982835290632,229.0972,-0.2810833,0.034000001847744,0.966000020503998,0,1,0
2285,587722982835421446,229.3177,-0.2733333,0.888999998569489,0.0,1,0,0
2286,587722982835421451,229.3231,-0.2130833,0.204999998211861,0.768999993801117,0,1,0
2287,587722982835552695,229.6936,-0.3338611,0.791999995708466,0.0,1,0,0
2288,587722982835618135,229.8192,-0.3489445,0.908999979496002,0.0610000006854534,1,0,0
2289,587722982835618148,229.8204,-0.3937222,0.85699999332428,0.0,1,0,0
2290,587722982835618225,229.732,-0.3337778,0.777999997138977,0.0740000009536743,1,0,0
2291,587722982835683483,229.9625,-0.2768333,0.0769999995827675,0.922999978065491,0,1,0
2292,587722982835749016,230.1023,-0.2252222,0.944000005722046,0.0560000017285347,1,0,0
2293,587722982835749172,230.063,-0.3178333,0.0,1.0,0,1,0
2294,587722982835749190,230.081,-0.3094722,0.151999995112419,0.84799998998642,0,1,0
2295,587722982835814668,230.1752,-0.2521389,0.172000005841255,0.828000009059906,0,1,0
2296,587722982835880032,230.3724,-0.2438056,0.916999995708466,0.0829999968409538,1,0,0
2297,587722982835945544,230.5057,-0.2395,0.851999998092651,0.148000001907349,1,0,0
2298,587722982835945853,230.5566,-0.3932778,0.865000009536743,0.104000002145767,1,0,0
2299,587722982835945906,230.5915,-0.2535,0.833000004291534,0.166999995708466,1,0,0
